NL,393,56,96,14,5,5,34,26,6,51,104,2,2,5,2,0
NL,64,6,12,3,0,1,7,1,0,3,18,0,0,0,0,1
NL,5,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
NL,39,0,3,0,0,0,1,0,0,3,20,0,1,2,0,0
NL,16,0,1,0,0,0,0,0,0,0,6,0,0,5,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,324,47,98,21,5,0,23,7,10,12,55,0,0,0,2,5
NL,28,1,4,0,0,0,1,0,0,2,7,0,0,0,1,0
AL,470,52,113,22,2,12,54,6,3,26,104,1,5,0,2,11
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,355,39,72,9,2,7,28,15,4,41,96,1,7,0,1,6
NL,244,30,63,3,4,1,11,30,3,25,52,1,1,4,0,3
NL,10,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0
AL,62,10,16,2,1,0,5,5,4,4,4,0,0,0,0,1
AL,168,27,37,7,0,3,19,3,1,15,44,0,3,6,3,2
NL,624,96,171,26,10,9,57,42,13,70,155,1,3,2,4,2
NL,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,552,63,159,37,4,6,60,12,9,53,56,12,0,0,4,7
NL,100,14,29,8,0,3,8,1,1,13,16,2,0,0,0,1
NL,598,108,191,36,3,41,112,30,7,63,128,15,11,0,5,12
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AL,21,1,2,0,0,0,1,0,0,1,5,0,0,0,0,0
NL,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
NL,112,14,26,7,0,5,11,2,2,12,34,0,0,0,2,3
NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,25,4,5,2,0,1,3,0,0,1,9,0,0,1,0,0
NL,187,21,44,11,2,5,26,0,0,21,34,2,2,0,2,6
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,560,89,141,35,5,34,99,9,3,62,155,11,4,0,7,5
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NL,343,29,66,15,1,12,41,0,0,49,103,5,3,1,2,8
NL,74,7,16,5,1,0,6,0,0,6,18,0,1,0,0,2
NL,67,2,3,1,0,0,1,0,0,0,29,0,0,4,0,1
NL,68,4,11,1,0,2,6,0,0,1,25,0,0,6,0,0
NL,63,1,4,0,0,0,2,0,0,3,36,0,0,5,0,1
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,136,15,29,1,0,0,7,5,3,10,25,1,1,2,1,6
AL,17,0,2,1,0,0,1,0,0,1,3,0,0,0,0,1
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,111,7,22,6,0,1,5,0,0,9,26,0,2,0,0,3
AL,614,72,192,32,1,29,107,2,1,54,111,9,7,0,4,20
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,43,1,3,0,0,0,2,0,1,3,10,1,1,0,0,2
AL,100,9,27,2,0,1,7,0,2,2,21,0,1,1,2,1
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,555,70,150,35,1,16,68,9,4,52,99,3,6,1,2,18
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,398,49,98,19,3,2,24,44,4,43,110,2,3,5,0,3
NL,459,84,159,25,10,11,60,13,5,36,63,4,0,1,5,8
AL,622,109,205,40,0,44,139,4,1,66,98,17,3,0,6,28
NL,67,2,8,0,0,0,4,0,0,1,24,0,0,5,0,1
AL,222,27,59,9,2,7,31,10,0,15,56,0,3,0,4,4
NL,74,6,13,2,0,1,6,0,0,2,33,0,0,8,0,0
NL,150,9,28,7,2,1,13,4,0,4,20,0,1,0,1,4
AL,23,2,4,1,0,0,1,1,0,2,6,1,0,0,0,0
AL,457,55,115,20,0,10,53,4,3,56,59,1,0,3,4,6
NL,174,26,46,6,0,0,5,30,3,11,43,0,0,7,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,627,105,196,48,1,33,94,3,2,61,96,10,7,0,2,22
AL,93,9,25,3,0,3,11,0,0,4,22,1,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,54,3,5,2,0,0,3,0,0,1,27,0,0,13,1,0
NL,60,5,11,6,0,0,2,0,0,7,13,1,0,0,0,0
